ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
AGO,Angola,total,Drinking water,2018,56.59175,17698239.22619,At least basic
AGO,Angola,rural,Drinking water,2018,27.80823,2999114.73716,At least basic
AGO,Angola,urban,Drinking water,2018,71.74315,14699125.13659,At least basic
AGO,Angola,total,Hygiene,2018,26.8223,8388279.36427,Basic service
AGO,Angola,rural,Hygiene,2018,13.23489,1427381.23637,Basic service
AGO,Angola,urban,Hygiene,2018,33.97459,6960898.43442,Basic service
AGO,Angola,total,Hygiene,2018,15.03585,4702241.15044,Limited service
AGO,Angola,rural,Hygiene,2018,13.72976,1480753.06189,Limited service
AGO,Angola,urban,Hygiene,2018,15.72336,3221488.21436,Limited service
AGO,Angola,total,Sanitation,2018,20.71099,6477059.40814,Limited service
AGO,Angola,rural,Sanitation,2018,6.19269,667880.98525,Limited service
AGO,Angola,urban,Sanitation,2018,28.3533,5809178.68893,Limited service
AGO,Angola,total,Drinking water,2018,9.27662,2901127.24406,Limited service
AGO,Angola,rural,Drinking water,2018,8.74049,942660.88616,Limited service
AGO,Angola,urban,Drinking water,2018,9.55884,1958466.43356,Limited service
AGO,Angola,total,Hygiene,2018,58.14186,18183012.88175,No handwashing facility
AGO,Angola,rural,Hygiene,2018,73.03535,7876856.42197,No handwashing facility
AGO,Angola,urban,Hygiene,2018,50.30204,10306155.39434,No handwashing facility
AGO,Angola,total,Sanitation,2018,18.67839,5841392.77039,Open defecation
AGO,Angola,rural,Sanitation,2018,54.16224,5841392.65614,Open defecation
AGO,Angola,urban,Sanitation,2018,0,0,Open defecation
AGO,Angola,total,Drinking water,2018,14.61249,4569840.9114,Surface water
AGO,Angola,rural,Drinking water,2018,40.51813,4369876.93483,Surface water
AGO,Angola,urban,Drinking water,2018,0.97598,199963.90071,Surface water
AGO,Angola,total,Sanitation,2018,9.48987,2967818.07809,Unimproved
AGO,Angola,rural,Sanitation,2018,15.48867,1670451.72461,Unimproved
AGO,Angola,urban,Sanitation,2018,6.33215,1297365.6097,Unimproved
AGO,Angola,total,Drinking water,2018,19.51914,6104325.61835,Unimproved
AGO,Angola,rural,Drinking water,2018,22.93315,2473338.44186,Unimproved
AGO,Angola,urban,Drinking water,2018,17.72203,3630986.52913,Unimproved
AGO,Angola,total,Sanitation,2019,51.39362,16627680.94096,At least basic
AGO,Angola,rural,Sanitation,2019,24.1564,2643424.05069,At least basic
AGO,Angola,urban,Sanitation,2019,65.31454,13984257.88291,At least basic
AGO,Angola,total,Drinking water,2019,56.88304,18403703.59299,At least basic
AGO,Angola,rural,Drinking water,2019,27.80823,3043041.72424,At least basic
AGO,Angola,urban,Drinking water,2019,71.74315,15360662.97054,At least basic
AGO,Angola,total,Hygiene,2019,26.9598,8722462.49296,Basic service
AGO,Angola,rural,Hygiene,2019,13.23489,1448287.59129,Basic service
AGO,Angola,urban,Hygiene,2019,33.97459,7274175.42402,Basic service
AGO,Angola,total,Hygiene,2019,15.04907,4868912.92917,Limited service
AGO,Angola,rural,Hygiene,2019,13.72976,1502441.13532,Limited service
AGO,Angola,urban,Hygiene,2019,15.72336,3366472.10392,Limited service
AGO,Angola,total,Sanitation,2019,20.85792,6748285.05359,Limited service
AGO,Angola,rural,Sanitation,2019,6.19269,677663.205,Limited service
AGO,Angola,urban,Sanitation,2019,28.3533,6070622.24093,Limited service
AGO,Angola,total,Drinking water,2019,9.28205,3003075.22854,Limited service
AGO,Angola,rural,Drinking water,2019,8.74049,956467.71124,Limited service
AGO,Angola,urban,Drinking water,2019,9.55884,2046607.70934,Limited service
AGO,Angola,total,Hygiene,2019,57.99113,18762212.7791,No handwashing facility
AGO,Angola,rural,Hygiene,2019,73.03535,7992225.98953,No handwashing facility
AGO,Angola,urban,Hygiene,2019,50.30204,10769986.51712,No handwashing facility
AGO,Angola,total,Sanitation,2019,18.31929,5926949.00954,Open defecation
AGO,Angola,rural,Sanitation,2019,54.16224,5926949.49616,Open defecation
AGO,Angola,urban,Sanitation,2019,0,0,Open defecation
AGO,Angola,total,Drinking water,2019,14.35032,4642843.9484,Surface water
AGO,Angola,rural,Drinking water,2019,40.51813,4433880.99753,Surface water
AGO,Angola,urban,Drinking water,2019,0.97598,208963.32649,Surface water
AGO,Angola,total,Sanitation,2019,9.42916,3050672.9959,Unimproved
AGO,Angola,rural,Sanitation,2019,15.48867,1694918.24815,Unimproved
AGO,Angola,urban,Sanitation,2019,6.33215,1355753.87616,Unimproved
AGO,Angola,total,Drinking water,2019,19.48459,6303965.23007,Unimproved
AGO,Angola,rural,Drinking water,2019,22.93315,2509564.567,Unimproved
AGO,Angola,urban,Drinking water,2019,17.72203,3794399.99363,Unimproved
AGO,Angola,total,Sanitation,2020,51.66033,17269265.98794,At least basic
AGO,Angola,rural,Sanitation,2020,24.1564,2678920.43203,At least basic
AGO,Angola,urban,Sanitation,2020,65.31454,14590345.49671,At least basic
AGO,Angola,total,Drinking water,2020,57.16774,19110309.26805,At least basic
AGO,Angola,rural,Drinking water,2020,27.80823,3083904.24475,At least basic
AGO,Angola,urban,Drinking water,2020,71.74315,16026404.953,At least basic
AGO,Angola,total,Hygiene,2020,27.09419,9057178.82005,Basic service
AGO,Angola,rural,Hygiene,2020,13.23489,1467735.4618,Basic service
AGO,Angola,urban,Hygiene,2020,33.97459,7589443.32469,Basic service
AGO,Angola,total,Hygiene,2020,15.06199,5034993.61919,Limited service
AGO,Angola,rural,Hygiene,2020,13.72976,1522616.18951,Limited service
AGO,Angola,urban,Hygiene,2020,15.72336,3512377.38266,Limited service
AGO,Angola,total,Sanitation,2020,21.00152,7020490.29487,Limited service
AGO,Angola,rural,Sanitation,2020,6.19269,686762.99039,Limited service
AGO,Angola,urban,Sanitation,2020,28.3533,6333727.29656,Limited service
AGO,Angola,total,Drinking water,2020,9.28735,3104620.4977,Limited service
AGO,Angola,rural,Drinking water,2020,8.74049,969311.3345,Limited service
AGO,Angola,urban,Drinking water,2020,9.55884,2135309.13299,Limited service
AGO,Angola,total,Hygiene,2020,57.84382,19336314.09934,No handwashing facility
AGO,Angola,rural,Hygiene,2020,73.03535,8099547.06101,No handwashing facility
AGO,Angola,urban,Hygiene,2020,50.30204,11236765.33966,No handwashing facility
AGO,Angola,total,Sanitation,2020,17.96832,6006537.88164,Open defecation
AGO,Angola,rural,Sanitation,2020,54.16224,6006537.65738,Open defecation
AGO,Angola,urban,Sanitation,2020,0,0,Open defecation
AGO,Angola,total,Drinking water,2020,14.09409,4711440.07384,Surface water
AGO,Angola,rural,Drinking water,2020,40.51813,4493419.96203,Surface water
AGO,Angola,urban,Drinking water,2020,0.97598,218019.94465,Surface water
AGO,Angola,total,Sanitation,2020,9.36983,3132191.83555,Unimproved
AGO,Angola,rural,Sanitation,2020,15.48867,1717677.9202,Unimproved
AGO,Angola,urban,Sanitation,2020,6.33215,1414513.20673,Unimproved
AGO,Angola,total,Drinking water,2020,19.45082,6502116.1604,Unimproved
AGO,Angola,rural,Drinking water,2020,22.93315,2543263.45873,Unimproved
AGO,Angola,urban,Drinking water,2020,17.72203,3958851.96935,Unimproved
AGO,Angola,total,Sanitation,2021,51.92168,17914940.62967,At least basic
AGO,Angola,rural,Sanitation,2021,24.1564,2712166.64466,At least basic
AGO,Angola,urban,Sanitation,2021,65.31454,15202773.8464,At least basic
AGO,Angola,total,Drinking water,2021,57.44673,19821288.34561,At least basic
AGO,Angola,rural,Drinking water,2021,27.80823,3122176.42895,At least basic
AGO,Angola,urban,Drinking water,2021,71.74315,16699111.76033,At least basic
AGO,Angola,total,Sanitation,2021,21.14224,7294870.86417,Limited service
AGO,Angola,rural,Sanitation,2021,6.19269,695285.92676,Limited service
AGO,Angola,urban,Sanitation,2021,28.3533,6599584.89099,Limited service
AGO,Angola,total,Drinking water,2021,9.29255,3206279.34681,Limited service
AGO,Angola,rural,Drinking water,2021,8.74049,981340.78126,Limited service
AGO,Angola,urban,Drinking water,2021,9.55884,2224938.52859,Limited service
AGO,Angola,total,Sanitation,2021,17.62439,6081080.77948,Open defecation
AGO,Angola,rural,Sanitation,2021,54.16224,6081080.60599,Open defecation
AGO,Angola,urban,Sanitation,2021,0,0,Open defecation
AGO,Angola,total,Drinking water,2021,13.843,4776356.10407,Surface water
AGO,Angola,rural,Drinking water,2021,40.51813,4549184.6625,Surface water
AGO,Angola,urban,Drinking water,2021,0.97598,227171.31087,Surface water
AGO,Angola,total,Sanitation,2021,9.31168,3212881.72669,Unimproved
AGO,Angola,rural,Sanitation,2021,15.48867,1738994.82259,Unimproved
AGO,Angola,urban,Sanitation,2021,6.33215,1473887.26261,Unimproved
AGO,Angola,total,Drinking water,2021,19.41773,6699850.20352,Unimproved
AGO,Angola,rural,Drinking water,2021,22.93315,2574826.12729,Unimproved
AGO,Angola,urban,Drinking water,2021,17.72203,4125024.40021,Unimproved
AGO,Angola,total,Sanitation,2022,52.17728,18569363.88778,At least basic
AGO,Angola,rural,Sanitation,2022,24.1564,2744082.5643,At least basic
AGO,Angola,urban,Sanitation,2022,65.31454,15825281.53647,At least basic
AGO,Angola,total,Drinking water,2022,57.71956,20541806.94305,At least basic
AGO,Angola,rural,Drinking water,2022,27.80823,3158917.21411,At least basic
AGO,Angola,urban,Drinking water,2022,71.74315,17382889.97035,At least basic
AGO,Angola,total,Sanitation,2022,21.27986,7573285.7318,Limited service
AGO,Angola,rural,Sanitation,2022,6.19269,703467.83174,Limited service
AGO,Angola,urban,Sanitation,2022,28.3533,6869817.96736,Limited service
AGO,Angola,total,Drinking water,2022,9.29763,3308931.87165,Limited service
AGO,Angola,rural,Drinking water,2022,8.74049,992888.88933,Limited service
AGO,Angola,urban,Drinking water,2022,9.55884,2316043.04398,Limited service
AGO,Angola,total,Sanitation,2022,17.28805,6152640.52271,Open defecation
AGO,Angola,rural,Sanitation,2022,54.16224,6152640.84007,Open defecation
AGO,Angola,urban,Sanitation,2022,0,0,Open defecation
AGO,Angola,total,Drinking water,2022,13.59744,4839191.08113,Surface water
AGO,Angola,rural,Drinking water,2022,40.51813,4602718.02941,Surface water
AGO,Angola,urban,Drinking water,2022,0.97598,236473.2902,Surface water
AGO,Angola,total,Sanitation,2022,9.25482,3293696.8577,Unimproved
AGO,Angola,rural,Sanitation,2022,15.48867,1759458.76389,Unimproved
AGO,Angola,urban,Sanitation,2022,6.33215,1534238.49618,Unimproved
AGO,Angola,total,Drinking water,2022,19.38537,6899057.10417,Unimproved
AGO,Angola,rural,Drinking water,2022,22.93315,2605125.86715,Unimproved
AGO,Angola,urban,Drinking water,2022,17.72203,4293931.69547,Unimproved
AIA,Anguilla,total,Sanitation,2016,96.70216,14324.4912,At least basic
AIA,Anguilla,urban,Sanitation,2016,96.70216,14324.4912,At least basic
AIA,Anguilla,total,Drinking water,2016,97.48227,14440.04928,At least basic
AIA,Anguilla,urban,Drinking water,2016,97.48227,14440.04928,At least basic
AIA,Anguilla,total,Sanitation,2016,2.37792,352.24159,Limited service
AIA,Anguilla,urban,Sanitation,2016,2.37792,352.24159,Limited service
AIA,Anguilla,total,Drinking water,2016,0,0,Limited service
AIA,Anguilla,urban,Drinking water,2016,0,0,Limited service
AIA,Anguilla,total,Sanitation,2016,0.542,80.28646,Open defecation
AIA,Anguilla,urban,Sanitation,2016,0.542,80.28646,Open defecation
AIA,Anguilla,total,Drinking water,2016,0,0,Surface water
AIA,Anguilla,urban,Drinking water,2016,0,0,Surface water
AIA,Anguilla,total,Sanitation,2016,0.37792,55.98075,Unimproved
AIA,Anguilla,urban,Sanitation,2016,0.37792,55.98075,Unimproved
AIA,Anguilla,total,Drinking water,2016,2.51773,372.95072,Unimproved
AIA,Anguilla,urban,Drinking water,2016,2.51773,372.95072,Unimproved
AIA,Anguilla,total,Sanitation,2017,96.70216,14519.82957,At least basic
AIA,Anguilla,urban,Sanitation,2017,96.70216,14519.82957,At least basic
AIA,Anguilla,total,Drinking water,2017,97.48227,14636.96348,At least basic
AIA,Anguilla,urban,Drinking water,2017,97.48227,14636.96348,At least basic
AIA,Anguilla,total,Sanitation,2017,2.37792,357.04499,Limited service
AIA,Anguilla,urban,Sanitation,2017,2.37792,357.04499,Limited service
AIA,Anguilla,total,Drinking water,2017,0,0,Limited service
AIA,Anguilla,urban,Drinking water,2017,0,0,Limited service
AIA,Anguilla,total,Sanitation,2017,0.542,81.3813,Open defecation
AIA,Anguilla,urban,Sanitation,2017,0.542,81.3813,Open defecation
AIA,Anguilla,total,Drinking water,2017,0,0,Surface water
AIA,Anguilla,urban,Drinking water,2017,0,0,Surface water
AIA,Anguilla,total,Sanitation,2017,0.37792,56.74415,Unimproved
AIA,Anguilla,urban,Sanitation,2017,0.37792,56.74415,Unimproved
AIA,Anguilla,total,Drinking water,2017,2.51773,378.03652,Unimproved
AIA,Anguilla,urban,Drinking water,2017,2.51773,378.03652,Unimproved
ALB,Albania,rural,Sanitation,2016,97.19886,1164361.96438,At least basic
ALB,Albania,rural,Drinking water,2016,91.31758,1093909.12295,At least basic
ALB,Albania,urban,Drinking water,2016,95.48953,1607228.07921,At least basic
ALB,Albania,total,Sanitation,2016,54.29673,1564323.10934,Basic service
ALB,Albania,urban,Sanitation,2016,62.59439,1053554.79674,Basic service
ALB,Albania,total,Drinking water,2016,23.13837,666631.03168,Basic service
ALB,Albania,total,Sanitation,2016,0.92829,26744.70224,Limited service
ALB,Albania,rural,Sanitation,2016,1.01502,12159.0529,Limited service
ALB,Albania,urban,Sanitation,2016,0.86657,14585.6504,Limited service
ALB,Albania,total,Drinking water,2016,3.26116,93956.00992,Limited service
ALB,Albania,rural,Drinking water,2016,4.6741,55991.84716,Limited service
ALB,Albania,urban,Drinking water,2016,2.25555,37964.16681,Limited service
ALB,Albania,total,Sanitation,2016,0.10606,3055.76212,Open defecation
ALB,Albania,rural,Sanitation,2016,0.19333,2315.96831,Open defecation
ALB,Albania,urban,Sanitation,2016,0.04395,739.79396,Open defecation
ALB,Albania,total,Drinking water,2016,0,0,Surface water
ALB,Albania,rural,Drinking water,2016,0,0,Surface water
ALB,Albania,urban,Drinking water,2016,0,0,Surface water
ALB,Albania,total,Sanitation,2016,43.81117,1262227.43353,Safely managed service
ALB,Albania,urban,Sanitation,2016,36.16049,608633.82692,Safely managed service
ALB,Albania,total,Drinking water,2016,70.61651,2034506.0797,Safely managed service
ALB,Albania,total,Sanitation,2016,0.85774,24712.04205,Unimproved
ALB,Albania,rural,Sanitation,2016,1.59279,19080.3144,Unimproved
ALB,Albania,urban,Sanitation,2016,0.33459,5631.71711,Unimproved
ALB,Albania,total,Drinking water,2016,2.98396,85969.89194,Unimproved
ALB,Albania,rural,Drinking water,2016,4.00832,48016.32988,Unimproved
ALB,Albania,urban,Drinking water,2016,2.25492,37953.55397,Unimproved
ALB,Albania,rural,Sanitation,2017,98.04128,1146600.22069,At least basic
ALB,Albania,rural,Drinking water,2017,92.00915,1076053.94725,At least basic
ALB,Albania,urban,Drinking water,2017,95.53364,1633479.48664,At least basic
ALB,Albania,total,Sanitation,2017,52.48243,1511155.56789,Basic service
ALB,Albania,urban,Sanitation,2017,60.52847,1034944.45492,Basic service
ALB,Albania,total,Drinking water,2017,23.46515,675645.10361,Basic service
ALB,Albania,total,Sanitation,2017,0.84151,24230.18267,Limited service
ALB,Albania,rural,Sanitation,2017,0.94511,11053.11804,Limited service
ALB,Albania,urban,Sanitation,2017,0.77066,13177.06463,Limited service
ALB,Albania,total,Drinking water,2017,2.90465,83635.0899,Limited service
ALB,Albania,rural,Drinking water,2017,4.08377,47760.02667,Limited service
ALB,Albania,urban,Drinking water,2017,2.09814,35875.06184,Limited service
ALB,Albania,total,Sanitation,2017,0.06413,1846.43254,Open defecation
ALB,Albania,rural,Sanitation,2017,0.12972,1517.06915,Open defecation
ALB,Albania,urban,Sanitation,2017,0.01926,329.3633,Open defecation
ALB,Albania,total,Drinking water,2017,0,0,Surface water
ALB,Albania,rural,Drinking water,2017,0,0,Surface water
ALB,Albania,urban,Drinking water,2017,0,0,Surface water
ALB,Albania,total,Sanitation,2017,46.06486,1326370.97601,Safely managed service
ALB,Albania,urban,Sanitation,2017,38.36494,655981.87931,Safely managed service
ALB,Albania,total,Drinking water,2017,70.63694,2033888.30952,Safely managed service
ALB,Albania,total,Sanitation,2017,0.54706,15751.84192,Unimproved
ALB,Albania,rural,Sanitation,2017,0.88389,10337.19212,Unimproved
ALB,Albania,urban,Sanitation,2017,0.31667,5414.62982,Unimproved
ALB,Albania,total,Drinking water,2017,2.99326,86186.49806,Unimproved
ALB,Albania,rural,Drinking water,2017,3.90708,45693.62609,Unimproved
ALB,Albania,urban,Drinking water,2017,2.36821,40492.85151,Unimproved
ALB,Albania,rural,Sanitation,2018,98.88492,1128897.38677,At least basic
ALB,Albania,rural,Drinking water,2018,92.70196,1058311.09139,At least basic
ALB,Albania,urban,Drinking water,2018,95.57739,1658636.16749,At least basic
ALB,Albania,total,Sanitation,2018,50.63242,1456701.29371,Basic service
ALB,Albania,urban,Sanitation,2018,58.42902,1013968.80582,Basic service
ALB,Albania,total,Drinking water,2018,23.78304,684241.18138,Basic service
ALB,Albania,total,Sanitation,2018,0.75376,21685.63882,Limited service
ALB,Albania,rural,Sanitation,2018,0.87399,9977.65973,Limited service
ALB,Albania,urban,Sanitation,2018,0.67466,11707.97854,Limited service
ALB,Albania,total,Drinking water,2018,2.55659,73553.36338,Limited service
ALB,Albania,rural,Drinking water,2018,3.49219,39867.80935,Limited service
ALB,Albania,urban,Drinking water,2018,1.9411,33685.55185,Limited service
ALB,Albania,total,Sanitation,2018,0.02623,754.66537,Open defecation
ALB,Albania,rural,Sanitation,2018,0.0661,754.66532,Open defecation
ALB,Albania,urban,Sanitation,2018,0,0,Open defecation
ALB,Albania,total,Drinking water,2018,0,0,Surface water
ALB,Albania,rural,Drinking water,2018,0,0,Surface water
ALB,Albania,urban,Drinking water,2018,0,0,Surface water
ALB,Albania,total,Sanitation,2018,48.34123,1390783.39162,Safely managed service
ALB,Albania,urban,Sanitation,2018,40.60299,704618.39699,Safely managed service
ALB,Albania,total,Drinking water,2018,70.65335,2032706.11114,Safely managed service
ALB,Albania,total,Sanitation,2018,0.24637,7088.03304,Unimproved
ALB,Albania,rural,Sanitation,2018,0.17499,1997.78817,Unimproved
ALB,Albania,urban,Sanitation,2018,0.29332,5090.30629,Unimproved
ALB,Albania,total,Drinking water,2018,3.00702,86512.32077,Unimproved
ALB,Albania,rural,Drinking water,2018,3.80585,43448.59926,Unimproved
ALB,Albania,urban,Drinking water,2018,2.48151,43063.78066,Unimproved
ALB,Albania,rural,Sanitation,2019,99.20259,1105348.10311,At least basic
ALB,Albania,rural,Drinking water,2019,93.39603,1040649.51294,At least basic
ALB,Albania,urban,Drinking water,2019,95.62078,1682590.94536,At least basic
ALB,Albania,total,Sanitation,2019,48.69935,1399562.40584,Basic service
